001,003,005,020,040,090,092,100,245,264,300,520,590,920,921,923,LDR
69273046,MePoLT,20250518141142.0,\\$a0415120411,\\$aMePoLT$cMePoLT$erda,\4$aDF 77 .S561 1995,\4$a938,"1\$aSowerby, Robin.",10$aThe Greeks : an introduction to their culture.,"\1$aLondon ; New York $b Routledge, 1995.",\\$ax; 216  p.,\\$aThe Greeks : an introduction to their culture by Robin Sowerby (1995),,,,\\$aYour library,00502     2200181 i 4500
69273063,MePoLT,20250518141142.0,\\$a0205001335,\\$aMePoLT$cMePoLT$erda,\4$aN 5630 .P44 2007,\4$a938,"1\$aPedley, John G.",10$aGreek Art and Archaeology.,"\1$aPrentice Hall (2011), Edition$b 5, Paperback, 400 pages,$c2011.",\\$a400  p.,\\$aGreek Art and Archaeology by John G. Pedley (2011),,,,\\$aYour library,00486     2200181 i 4500
69273076,MePoLT,20250518141142.0,,\\$aMePoLT$cMePoLT$erda,\4$aN 5630 .H8 1879,,"1\$aHoppin, James M.",10$aGreek Art on Greek Soil.,"\1$aHoughton Mifflin Co. (1897), Edition$b First, Hardcover,$c1897.",,\\$aGreek Art on Greek Soil by James M. Hoppin (1897),,,,\\$aYour library,00412     2200145 i 4500
69273097,MePoLT,20250518141142.0,\\$a0888665199,\\$aMePoLT$cMePoLT$erda,\4$aPA 3095 .I30 1974,\4$a881.01,"1\$aIrwin, Eleanor.",10$aColour terms in Greek poetry.,,,\\$aColour terms in Greek poetry by Eleanor Irwin (1974),,,,\\$aYour library,00391     2200157 i 4500
69273106,MePoLT,20250518141142.0,\\$a1555406661,\\$aMePoLT$cMePoLT$erda,\4$aPA 2343 .B35 1991,\4$a929.9,"1\$aShackleton Bailey, David Roy.",10$aTwo studies in Roman nomenclature.,,\\$axii; 100  p.,\\$aTwo studies in Roman nomenclature by David Roy Shackleton Bailey (1991),,,,\\$aYour library,00457     2200169 i 4500
69273113,MePoLT,20250518141142.0,\\$a3322004597,\\$aMePoLT$cMePoLT$erda,\4$aPA 3973 .H5 L4 1988,\4$a882.01,1\$aEuripides.,10$aHercules.,"\1$aLeipzig $b Teubner, 1988.",\\$axviii; 59  p.,\\$aHercules by Euripides (1988),,,,\\$aYour library,00416     2200181 i 4500
69273128,MePoLT,20250518141142.0,\\$a0941690911,\\$aMePoLT$cMePoLT$erda,\4$aDF 77 .T475 1999,\4$a938.0072,"1\$aMellor, Ronald; Tritle, Lawrence.",10$aText & tradition : studies in Greek history & historiography in honor of Mortimer Chambers.,"\1$aClaremont, Calif. $b Regina Books, c1999.",\\$axl; 382  p.,"\\$aText & tradition : studies in Greek history & historiography in honor of Mortimer Chambers by Ronald; Tritle Mellor, Lawrence (1999)",,,,\\$aYour library,00638     2200181 i 4500
69273152,MePoLT,20250518141142.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3893 .P5 B29 1932,\4$a808.2,1\$aAristotle.,10$aAristotle's theory of poetry and fine art: with a critical text and translation of the Poetics.,,\\$axl; 421  p.,\\$aAristotle's theory of poetry and fine art : with a critical text and translation of the Poetics by S. H. Butcher (1932),,,,\\$aYour library,00522     2200157 i 4500
69273163,MePoLT,20250518141142.0,\\$a0521126126,\\$aMePoLT$cMePoLT$erda,\4$aPA 3870 .A2 2001,\4$a180,1\$aAntiphon.,10$aAntiphon the Sophist: The Fragments (Cambridge Classical Texts and Commentaries).,,\\$a488  p.,\\$aAntiphon the Sophist: The Fragments (Cambridge Classical Texts and Commentaries) by Antiphon (2001),,,,\\$aYour library,00504     2200169 i 4500
69273169,MePoLT,20250518141142.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3939 .A2 1913,,1\$aMarcus Antoninus Imperator.,10$aIn Semet Ipsum Libri XII.,,,\\$aIn Semet Ipsum Libri XII by Marcus Antoninus Imperator (1913),,,,\\$aYour library,00357     2200133 i 4500
69273173,MePoLT,20250518141143.0,\\$a2252021659,\\$aMePoLT$cMePoLT$erda,\4$aPA 2343 .E84 1979,\4$a472.03,"1\$aErnout, Albert; Meillet, Antoine.",10$aDictionnaire &eacute;tymologique de la langue latine : histoire des mots.,,\\$aXVIII; 829  p.,\\$aDictionnaire &eacute;tymologique de la langue latine : histoire des mots by A. Ernout (1979),,,,\\$aYour library,00512     2200169 i 4500
69273175,MePoLT,20250518141143.0,\\$a0028547004,\\$aMePoLT$cMePoLT$erda,\4$aDF 77 .W571 1931,\4$a913.38,"1\$aWhibley, Leonard.",10$aA companion to Greek studies.,"\1$aNew York $b Hafner, 1968",\\$a790  p.,\\$aA companion to Greek studies by Leonard Whibley (1968),,,,\\$aYour library,00459     2200181 i 4500
69273196,MePoLT,20250518141143.0,\\$a0198148976,\\$aMePoLT$cMePoLT$erda,\4$aML 169 .W5 1992,\4$a780.938,"1\$aWest, M. L.",10$aAncient Greek music.,"\1$aOxford $b Clarendon, 1992.",\\$axiii; 410  p.,\\$aAncient Greek music by M. L. West (1992),,,,\\$aYour library,00438     2200181 i 4500
69273204,MePoLT,20250518141143.0,\\$a3598777019,\\$aMePoLT$cMePoLT$erda,\4$aPA 3105 .H45 2001 v.1,\4$a883/.0109,"1\$aHeitsch, Ernst.","10$aGesammelte Schriften, vol. 1.",,,"\\$aGesammelte Schriften, vol. 1 by Ernst Heitsch (2001)",,\\$a3 vols,,\\$aYour library,00421     2200169 i 4500
69273214,MePoLT,20250518141143.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA3973 .H6 J9 1888,\4$a882.01,1\$aEuripides.,10$aHeracleidae.,,,\\$aHeracleidae by Euripides (1888),,,,\\$aYour library,00322     2200145 i 4500
69273222,MePoLT,20250518141143.0,,\\$aMePoLT$cMePoLT$erda,\4$aML 169 .K81 1963,,"1\$aKoller, Hermann.",10$aMusik und Dichtung im alten Griechenland.,,\\$a212  p.,\\$aMusik und Dichtung im alten Griechenland by Hermann Koller (1963),,,,\\$aYour library,00390     2200145 i 4500
69273229,MePoLT,20250518141143.0,\\$a0674362381,\\$aMePoLT$cMePoLT$erda,\4$aPA 3105 .H8 1969,\4$a883.01,"1\$aHuxley, George Leonard.",10$aGreek epic poetry from Eumelos to Panyassis.,,\\$a213  p.,\\$aGreek epic poetry from Eumelos to Panyassis by George Leonard Huxley (1969),,,,\\$aYour library,00460     2200169 i 4500
69273238,MePoLT,20250518141143.0,\\$a351907642X,\\$aMePoLT$cMePoLT$erda,\4$aPA 4247 .K32 1997,\4$a882.010917,"1\$aKrieter-Spiro, Martha.","10$aSklaven, K&ouml;che und Het&auml;ren. Das Dienstpersonal bei Menander. Stellung, Rolle, Komik und Sprache.","\1$aStuttgart$b Teubner, 1997",\\$a329  p.,"\\$aSklaven, K&ouml;che und Het&auml;ren. Das Dienstpersonal bei Menander. Stellung, Rolle, Komik und Sprache by Martha Krieter-Spiro (1997)",,,,\\$aYour library,00613     2200181 i 4500
69273240,MePoLT,20250518141143.0,\\$a0801833647,\\$aMePoLT$cMePoLT$erda,\4$aML 169 .C6513 1989,\4$a780/.938,"1\$aComotti, Giovanni.",10$aMusic in Greek and Roman culture.,"\1$aBaltimore $b Johns Hopkins University Press, c1989.",\\$axii; 186  p.,\\$aMusic in Greek and Roman culture by Giovanni Comotti (1989),,,,\\$aYour library,00505     2200181 i 4500
69273254,MePoLT,20250518141143.0,\\$a0822630621,\\$aMePoLT$cMePoLT$erda,\4$aML 169 .C1713 1997,\4$a882/.0109,"1\$aCalame, Claude.","10$aChoruses of young women in ancient Greece : their morphology, religious role, and social function.","\1$aLanham $b Rowman & Littlefield, c1997.",\\$axii; 282  p.,"\\$aChoruses of young women in ancient Greece : their morphology, religious role, and social function by Claude Calame (1997)",,,,\\$aYour library,00617     2200181 i 4500
69273262,MePoLT,20250518141143.0,\\$a0198147589,\\$aMePoLT$cMePoLT$erda,\4$aPA 3973 .H6 W88 1993,\4$a882/.01,1\$aEuripides.,10$aEuripides Heraclidae.,,\\$axxxvi; 198  p.,\\$aEuripides Heraclidae by Euripides (1993),,,,\\$aYour library,00401     2200169 i 4500
69273271,MePoLT,20250518141143.0,\\$a3598778341,\\$aMePoLT$cMePoLT$erda,\4$aPA 3871 .A2 A66 2005,\4$a485,1\$aApollonius Dyscolus.,"10$aApollonios Dyskolos : &uuml;ber das Pronomen ; Einf&uuml;hrung, Text, &Uuml;bersetzung und Erl&auml;uterungen.",,\\$axiv; 676  p.,"\\$aApollonios Dyskolos : &uuml;ber das Pronomen ; Einf&uuml;hrung, Text, &Uuml;bersetzung und Erl&auml;uterungen by Apollonius Dyscolus (2005)",,,,\\$aYour library,00561     2200169 i 4500
69273272,MePoLT,20250518141143.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3105 .M98 1907,\4$a883.09,"1\$aMurray, Gilbert.",10$aThe Rise of the Greek Epic.,,,\\$aThe Rise of the Greek Epic by Gilbert Murray (1907),,,,\\$aYour library,00362     2200145 i 4500
69273287,MePoLT,20250518141143.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3110 .B79 1961,\4$a884.09,"1\$aBowra, C. Maurice.",10$aGreek lyric poetry from Alcman to Simonides.,,\\$axii; 444  p.,\\$aGreek lyric poetry from Alcman to Simonides by C. Maurice Bowra (1961),,\\$a2nd ed.,,\\$aYour library,00453     2200169 i 4500
69273305,MePoLT,20250518141144.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3973 .I6 O13 1939,\4$a882.3,1\$aEuripides.,10$aIon.,,\\$axliii; 196  p.,\\$aIon by Euripides (1939),,\\$amissing,,\\$aYour library,00362     2200169 i 4500
69273316,MePoLT,20250518141144.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 4247 .S294 1965,,"1\$aScha&#776;fer, Armin.",10$aMenanders Dyskolos: Untersuchungen zur dramatischen Technik. Mit einem kritisch-exegetischen Anhang.,"\1$aMeisenheim am Glan$b Hain, 1965",\\$a145  p.,\\$aMenanders Dyskolos: Untersuchungen zur dramatischen Technik. Mit einem kritisch-exegetischen Anhang by Armin Scha&#776;fer (1965),,,,\\$aYour library,00560     2200157 i 4500
69273320,MePoLT,20250518141146.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3940 .A8 1885,,1\$aAutolycus.,10$aAutolyci de sphaera quae movetur liber. De oritubus et occasibus libri duo una cum scholiis antiquis e libris manu scriptis edidit.,,\\$alxiv; 231  p.,\\$aAutolyci de sphaera quae movetur liber. De oritubus et occasibus libri duo una cum scholiis antiquis e libris manu scriptis edidit by Autolycus (1885),,,,\\$aYour library,00565     2200145 i 4500
69273330,MePoLT,20250518141146.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3893 .P5 M70 1937,\4$a808.2,1\$aAristotle.,10$aAristotelous Peri poi&#101;&#772;tik&#101;&#772;s.,,,\\$aAristotelous Peri poi&#101;&#772;tik&#101;&#772;s by Aristotle (1937),,,,\\$aYour library,00359     2200145 i 4500
69273339,MePoLT,20250518141146.0,\\$a0195161858,\\$aMePoLT$cMePoLT$erda,\4$aKJA 2227 .F75 2004,\4$a346.45/632015,"1\$aFrier, Bruce W. and Thomas J. McGinn.",10$aA casebook on Roman family law.,"\1$aOxford [England] ; New York $b Oxford University Press, 2004.",\\$axxi; 506  p.,\\$aA casebook on Roman family law by Bruce W. and Thomas J. McGinn Frier (2004),,,,\\$aYour library,00554     2200181 i 4500
69273346,MePoLT,20250518141146.0,,\\$aMePoLT$cMePoLT$erda,\4$aDF 78 .B33 1998,,"1\$aB&auml;bler, Balbina.",10$aFleissige Thrakerinnen und wehrhafte Skythen. Nichtgriechen im klassischen Athen und ihre arch&auml;ologische Hinterlassenschaft. (BZA 108).,,,\\$aFleissige Thrakerinnen und wehrhafte Skythen. Nichtgriechen im klassischen Athen und ihre arch&auml;ologische Hinterlassenschaft. (BZA 108) by Balbina B&auml;bler (1998),,,,\\$aYour library,00557     2200133 i 4500
69273367,MePoLT,20250518141146.0,\\$a0669178012,\\$aMePoLT$cMePoLT$erda,\4$aDG 209 .B63 1992,\4$a945/.632,"1\$aBoren, Henry C.","10$aRoman Society: A Social, Economic, and Cultural History.","\1$aLexington, MA/Toronto$b D.C. Heath and Company, 1992.",\\$axxiii; 338  p.,"\\$aRoman Society: A Social, Economic, and Cultural History by Henry C. Boren (1992)",,,,\\$aYour library,00548     2200181 i 4500
69273370,MePoLT,20250518141146.0,\\$a3322003396,\\$aMePoLT$cMePoLT$erda,\4$aPA 3941 .A2 1986,\4$a324,1\$aBabrius.,10$aBabrii Mythiambi Aesopei.,,\\$acxvi; 204  p.,\\$aBabrii Mythiambi Aesopei by Babrius (1986),,,,\\$aYour library,00396     2200169 i 4500
69273390,MePoLT,20250518141146.0,\\$a0520044622,\\$aMePoLT$cMePoLT$erda,\4$aPA 3110 .J6 1982,\4$a809.1/4$219,"1\$aJohnson, Walter Raph.",10$aThe idea of lyric : lyric modes in ancient and modern poetry.,,\\$ax; 214  p.,\\$aThe idea of lyric : lyric modes in ancient and modern poetry by Walter Raph Johnson (1982),,,,\\$aYour library,00498     2200169 i 4500
69273400,MePoLT,20250518141146.0,\\$a9786610446544,\\$aMePoLT$cMePoLT$erda,\4$aPA 2343 .D53 2002eb,\4$a478,"1\$aDickey, Eleanor.",10$aLatin forms of address from Plautus to Apuleius.,,\\$ax  p.,\\$aLatin forms of address from Plautus to Apuleius by Eleanor Dickey (2002),,,,\\$aYour library,00455     2200169 i 4500
69273421,MePoLT,20250518141146.0,\\$a907206707X,\\$aMePoLT$cMePoLT$erda,\4$aDF 78 .B3781 B8 1997,,"1\$aBinsbergen, Wim M.J. Van.",10$aBlack Athena: Ten Years After.,"\1$bDutch Archaeologica and Historical Society,$c1997.",,\\$aBlack Athena: Ten Years After by Wim M.J. Van Binsbergen (1997),,,,\\$aYour library,00460     2200157 i 4500
69273430,MePoLT,20250518141146.0,,\\$aMePoLT$cMePoLT$erda,\4$aDG 209 .F29 1994 V.2,,"1\$aBertinelli, Maria Gabriella Angeli.","10$aScritti Vari di Storia, Epigrafia e Antichita&#768; Romane: Vol. I.","\1$aRome$b Giorgio Bretschneider Editore, 1994",\\$a995  p.,"\\$aScritti Vari di Storia, Epigrafia e Antichita&#768; Romane: Vol. I by Maria Gabriella Angeli Bertinelli (1994)",,,,\\$aYour library,00535     2200157 i 4500
69273439,MePoLT,20250518141146.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3893 .P5 B28 1909,\4$a808.2,1\$aAristotle.,"10$aAristotelous Peri poi&#101;&#772;tik&#101;&#772;s. Aristotle, On the art of poetry.",,\\$axlvii; 387  p.,"\\$aAristotelous Peri poi&#101;&#772;tik&#101;&#772;s. Aristotle, On the art of poetry by Aristotle (1909)",,,,\\$aYour library,00456     2200157 i 4500
69273463,MePoLT,20250518141146.0,\\$a3519076705,\\$aMePoLT$cMePoLT$erda,\4$aPA 3118 .P3 S36 1999,\4$a881.0109382,"1\$aSchroder, Stephan.",10$aGeschichte und Theorie der Gattung Paian: Eine kritische Untersuchung mit einem Ausblick auf Behandlung und Auffassung der lyrischen Gattungen bei den ... zur Altertumskunde) (German Edition).,,\\$a172  p.,\\$aGeschichte und Theorie der Gattung Paian: Eine kritische Untersuchung mit einem Ausblick auf Behandlung und Auffassung der lyrischen Gattungen bei den ... zur Altertumskunde) (German Edition) by Stephan Schroder (1999),,,,\\$aYour library,00755     2200169 i 4500
69273469,MePoLT,20250518141146.0,\\$a0813512778,\\$aMePoLT$cMePoLT$erda,\4$aDF 78 .B398 1987,\4$a949.5,"1\$aBernal, Martin.","10$aBlack Athena: The Afroasiatic Roots of Classical Civilization (The Fabrication of Ancient Greece 1785-1985, Volume 1 and Volume 2).","\1$bRutgers University Press,$c1991.",\\$a608  p.,"\\$aBlack Athena: The Afroasiatic Roots of Classical Civilization (The Fabrication of Ancient Greece 1785-1985, Volume 1 and Volume 2) by Martin Bernal (1987)",,\\$a2 vols,,\\$aYour library,00689     2200193 i 4500
69273499,MePoLT,20250518141146.0,,\\$aMePoLT$cMePoLT$erda,\4$aDG 209 .L3613 2003,\4$a937,"1\$aGlay, Marcel Le.",10$aHistory of Rome.,"\1$aMalden, MA/Oxford, Uk/Victoria, Aus$b Blackwell Publishing, 2005.",,\\$aHistory of Rome by Marcel Le Glay (2005),,,,\\$aYour library,00420     2200157 i 4500
69273501,MePoLT,20250518141147.0,,\\$aMePoLT$cMePoLT$erda,\4$aCB 245 .B69 1954,\4$a901,"1\$aBolgar, R. R.",10$aThe Classical Heritage and its Beneficiaries.,,\\$avii; 591  p.,\\$aThe Classical Heritage and its Beneficiaries by R. R. Bolgar (1954),,,,\\$aYour library,00418     2200157 i 4500
69273503,MePoLT,20250518141147.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3973 .A5 H2 1898,\4$a882.01,1\$aEuripides.,10$aThe Alcestis of Euripides.,,\\$alxxxvii; 178  p.,\\$aThe Alcestis of Euripides by Euripides (1898),,,,\\$aYour library,00384     2200157 i 4500
69273520,MePoLT,20250518141147.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3893 .P5 R84 1934,\4$a808.1[888.5],1\$aAristotle.,10$aLa Poetica di Aristotele.,,\\$axcvi; 147  p.,\\$aLa Poetica di Aristotele by Aristotle (1934),,,,\\$aYour library,00386     2200157 i 4500
69273527,MePoLT,20250518141147.0,\\$a0393002934,\\$aMePoLT$cMePoLT$erda,\4$aCB 301 .G66 1965,\4$a913,"1\$aGordon, Cyrus H.",10$aCommon Background of Greek and Hebrew Civilizations.,"\1$aW W Norton & Co Inc (1965), Edition$b 1St Edition, Paperback,$c1965.",,\\$aCommon Background of Greek and Hebrew Civilizations by Cyrus H. Gordon (1965),,,,\\$aYour library,00521     2200169 i 4500
69273539,MePoLT,20250518141147.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 4014 .A2 1967 v.5.1,,1\$aHippocrates.,10$aHippocrate. Tome 5.,,,\\$aHippocrate. Tome 5 by Hippocrates (1967-70),,\\$a3 vols$aphotocopy,,\\$aYour library,00358     2200145 i 4500
69273547,MePoLT,20250518141147.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3893 .P5 B28 1922,\4$a808.2,1\$aAristotle.,10$aThe poetics of Aristotle.,"\1$aLondon $b Macmillan, 1922.",\\$axxviii; 111  p.,\\$aThe poetics of Aristotle by Aristotle (1922),,\\$amissing,,\\$aYour library,00448     2200181 i 4500
69273548,MePoLT,20250518141147.0,\\$a0801443296,\\$aMePoLT$cMePoLT$erda,\4$aPA 3973 .I7 G87 2005,\4$a882.01,"1\$aGurd, Sean Alexander.","10$aIphigenias At Aulis: Textual Multiplicity, Radical Philology.",,\\$a204  p.,"\\$aIphigenias At Aulis: Textual Multiplicity, Radical Philology by Sean Alexander Gurd (2005)",,,,\\$aYour library,00494     2200169 i 4500
69273569,MePoLT,20250518141147.0,,\\$aMePoLT$cMePoLT$erda,\4$aDF 78 .B85 1992,\4$a938,"1\$aBurkert, Walter; Translated by Margaret E Pinder and Walter Burkert.",10$aThe Orientalizing Revolution: Near Eastern Influence on Greek Culture in the Earl.,"\1$bHarvard University Press, Cambridge MA,$c1992.",,\\$aThe Orientalizing Revolution: Near Eastern Influence on Greek Culture in the Earl by Walter; Translated by Margaret E Pinder and Walter Burkert Burkert (1992),,,,\\$aYour library,00634     2200157 i 4500
69273574,MePoLT,20250518141147.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 2510 .S35,,"1\$aSchneider, Engelbertus.","10$aDialecti Latinae Priscae Et Faliscae Exempla Selecta, Part 1: Dialecti Latinae Priscase Et Faliscae.",,,"\\$aDialecti Latinae Priscae Et Faliscae Exempla Selecta, Part 1: Dialecti Latinae Priscase Et Faliscae by Engelbertus Schneider (1896)",,,,\\$aYour library,00494     2200133 i 4500
69273593,MePoLT,20250518141147.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3123 .L38 1962,\4$a292,"1\$aLattimore, Richmond.",10$aThemes in Greek and Latin Epigraphs.,,,\\$aThemes in Greek and Latin Epigraphs by Richmond Lattimore (1962),,,,\\$aYour library,00385     2200145 i 4500
69273603,MePoLT,20250518141147.0,\\$a9004092900,\\$aMePoLT$cMePoLT$erda,\4$aPA 4014 .E8 S34 1990,\4$a610'.938,1\$aHippocrates.,10$aPseudepigraphic writings.,,\\$a133  p.,\\$aPseudepigraphic writings by Hippocrates (1990),,,,\\$aYour library,00407     2200169 i 4500
69273623,MePoLT,20250518141147.0,\\$a0788505440,\\$aMePoLT$cMePoLT$erda,\4$aPA 2510 .C68 1999,\4$a477,"1\$aCourtney, Edward.",10$aArchaic Latin prose.,,\\$axi; 164  p.,\\$aArchaic Latin prose by Edward Courtney (1999),,,,\\$aYour library,00402     2200169 i 4500
69273631,MePoLT,20250518141147.0,\\$a0521208769,\\$aMePoLT$cMePoLT$erda,\4$aDF 78 .M73 1975,\4$a938,"1\$aMomigliano, Arnaldo.",10$aAlien wisdom : the limits of Hellenization.,"\1$aCambridge ; New York $b Cambridge University Press, 1975.",\\$a174  p.,\\$aAlien wisdom : the limits of Hellenization by Arnaldo Momigliano (1975),,,,\\$aYour library,00522     2200181 i 4500
69273642,MePoLT,20250518141147.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 2510 .A6 1880,\4$a428,"1\$aAllen, Frederic de Forest.",10$aRemnants of early Latin; selected and explained for the use of students.,,\\$avii; 106  p.,\\$aRemnants of early Latin; selected and explained for the use of students by Frederic de Forest Allen (1880),,,,\\$aYour library,00497     2200157 i 4500
69273661,MePoLT,20250518141147.0,\\$a0262180340,\\$aMePoLT$cMePoLT$erda,\4$aDF 78 .M94,\4$a913.8/03,"1\$aRoebuck, Carl.","10$aThe Muses at work; arts, crafts, and professions in ancient Greece and Rome.",,\\$avii; 294  p.,"\\$aThe Muses at work; arts, crafts, and professions in ancient Greece and Rome by Carl Roebuck (1969)",,,,\\$aYour library,00507     2200169 i 4500
69273664,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aDG 209 .S951 V.7,,"1\$aSyme, Ronald.",10$aRoman Papers: Volume VII.,"\1$aOxford, UK$b Clarendon Press, 1991.",,\\$aRoman Papers: Volume VII by Ronald Syme (1991),,,,\\$aYour library,00380     2200145 i 4500
69273690,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 2510 .A2 1874,,"1\$aHenzen, Wilhelm.",10$aActa Fratrum Arvalium quae supersunt.,,\\$accxlvi; 240  p.,\\$aActa Fratrum Arvalium quae supersunt by Wilhelm Henzen (1874),,,,\\$aYour library,00390     2200145 i 4500
69273694,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3131 .L36 1958,\4$a882.00916,"1\$aLattimore, Richmond.",10$aThe poetry of Greek tragedy.,,\\$a157  p.,\\$aThe poetry of Greek tragedy by Richmond Lattimore (1958),,,,\\$aYour library,00399     2200157 i 4500
69273699,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aDF 81 .G4713,,"1\$aGilbert, Gustav.",10$aThe constitutional antiquities of Sparta and Athens.,"\1$aLondon : New York $b S. Sonnenschein & Co. ; Macmillan & Co., 1895.",\\$aL; 503  p.,\\$aThe constitutional antiquities of Sparta and Athens by Gustav Gilbert (1895),,,,\\$aYour library,00495     2200157 i 4500
69273722,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3973 .I8 P53 1938,\4$a882.01,1\$aEuripides.,10$aIphigenia in Tauris.,,\\$axix; 186  p.,\\$aIphigenia in Tauris by Euripides (1938),,,,\\$aYour library,00369     2200157 i 4500
69273735,MePoLT,20250518141148.0,\\$a0198140134,\\$aMePoLT$cMePoLT$erda,\4$aPA 4248 .M13 R8 1981,\4$a880,1\$aMenander Rhetor.,10$aMenander Rhetor.,"\1$aOxford$b Clarendon Press , 1981",\\$axlvi; 390  p.,\\$aMenander Rhetor by Menander Rhetor (1981),,,,\\$aYour library,00446     2200181 i 4500
69273777,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3943 .A2 1970,\4$a884.01,1\$aBacchylides.,10$aCarmina cum fragmentis.,,\\$alxiii; 172  p.,\\$aCarmina cum fragmentis by Bacchylides (1970),,,,\\$aYour library,00377     2200157 i 4500
69273787,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 4014 .C60 D14 1935,,1\$aHippocrates.,10$aHippokrates. &Uuml;ber entstehung und aufbau des menschlichen k&ouml;rpers.,,,\\$aHippokrates. &Uuml;ber entstehung und aufbau des menschlichen k&ouml;rpers by Hippocrates (1935),,\\$aphotocopy,,\\$aYour library,00442     2200145 i 4500
69273798,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3973 .M4 E82 1904,\4$aID530,1\$aEuripides.,"10$aEuripidou M&#101;&#772;deia. The Medea of Euripides, ed. by M.L. Earle.",,,"\\$aEuripidou M&#101;&#772;deia. The Medea of Euripides, ed. by M.L. Earle by Euripides (1904)",,,,\\$aYour library,00421     2200145 i 4500
69273812,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 3131 .L3913 1964,\4$a882.009,"1\$aLesky, Albin.",10$aDie griechische Trago&#776;die.,,\\$a288  p.,\\$aDie griechische Trago&#776;die by Albin Lesky (1964),,,,\\$aYour library,00383     2200157 i 4500
69273828,MePoLT,20250518141148.0,\\$a359877818X,\\$aMePoLT$cMePoLT$erda,\4$aPA 4248 .M177 P47 2004,\4$a610.938,"1\$aPerilli, Lorenzo.",10$aMenodoto di Nicomedia: contributo a una storia galeniana della medicina empirica : con una raccolta commentata delle testimonianze.,"\1$aMunich$b Saur, 2004.",\\$a252  p.,\\$aMenodoto di Nicomedia: contributo a una storia galeniana della medicina empirica : con una raccolta commentata delle testimonianze by Lorenzo Perilli (2004),,,,\\$aYour library,00666     2200181 i 4500
69273835,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aCB 351 .C96 1927,\4$a901,"1\$aCrump, Charles George.",10$aThe legacy of the middle ages.,,\\$axii; 549  p.,\\$aThe legacy of the middle ages by Charles George Crump (1926),,,,\\$aYour library,00405     2200157 i 4500
69273860,MePoLT,20250518141148.0,\\$a0520037049,\\$aMePoLT$cMePoLT$erda,\4$aPA 3131 .T1 1978,\4$a882/.051,"1\$aTaplin, Oliver.",10$aGreek tragedy in action.,,\\$ax; 203  p.,\\$aGreek tragedy in action by Oliver Taplin (1978),,,,\\$aYour library,00409     2200169 i 4500
69273867,MePoLT,20250518141148.0,\\$a3598711166,\\$aMePoLT$cMePoLT$erda,\4$aPA 3943 .A2 2003,\4$a884.01,1\$aBacchylides.,10$aBacchylidis carmina cum fragmentis.,,,\\$aBacchylidis carmina cum fragmentis by Bacchylides (2003),,,,\\$aYour library,00397     2200157 i 4500
69273872,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aB 181 .S67 1953,\4$a182,"1\$aSnell, Bruno.",10$aThe discovery of the mind.,,\\$a323  p.,\\$aThe discovery of the mind by Bruno Snell (1953),,,,\\$aYour library,00373     2200157 i 4500
69273876,MePoLT,20250518141148.0,,\\$aMePoLT$cMePoLT$erda,\4$aPA 2347 .M60 1941,\4$a472,"1\$aMartin, Fernand.","10$aLes mots latins : group&eacute;s par familles &eacute;tymologiques d'apr&egrave;s le ""Dictionnaire &eacute;tymologique de la langue latine"" de Ernout et Meillet.",,\\$aVI  p.,"\\$aLes mots latins : group&eacute;s par familles &eacute;tymologiques d'apr&egrave;s le ""Dictionnaire &eacute;tymologique de la langue latine"" de Ernout et Meillet by F.. Martin",,,,\\$aYour library,00591     2200157 i 4500
